@I [HLS-0] Workspace /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0 opened at Wed May 25 14:46:09 PDT 2016
@I [HLS-100] Command     open_solution returned 0; 0.03 sec.
@I [HLS-100] Execute           ap_eval exec llvm-ld  /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.pp.0.bc -disable-opt -L/proj/xbuilds/2016.1_sdaccel_daily_latest/installs/lin64/SDAccel/2016.1/Vivado_HLS/lnx64/lib -lfloatconversion -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.0  
@I [HLS-100] Command           ap_eval returned 1; 1.78 sec.
@I [HLS-0] std xform
@I [HLS-100] Execute           transform -hls -share-std-xform -always-inline -promote-dbg-pointer -interface-preproc -scalarrepl -mem2reg -keep-read-access -instcombine -dce -promote-dbg-pointer -bitop-raise -indvars -loop-simplify -xunroll -constprop -instcombine -simplifycfg -indvars -simplifycfg -dce -globaldce -basicaa -simplifycfg -mem2reg -globalopt -global-constprop -deadargelim -instcombine -simplifycfg -prune-eh -simplifycfg -scalarrepl -instcombine -reassociate -licm -simplifycfg -loop-simplify -indvars -instcombine -simplifycfg -mem2reg -loop-simplify -indvars -instcombine -gvn -gvn -instcombine -adce -break-crit-edges -simplifycfg -loop-delete -global-array-opt -dce -dse -adce -find-syn-modules -top krnl_sobel -deadargelim -mem2reg -instcombine -dce -presyn-prepare -auto-rom-infer -interface-preproc -syn-check -check-rec-only -find-region -simplifycfg -func-extr -function-inline -globaldce -mem2reg -instcombine -dce -gvn -globaldce -adce -adse -constprop -instcombine -bit-constprop -instcombine -dce -simplifycfg -bitop-raise -simplifycfg -dce -loop-delete -reassociate -globalopt -global-privatize -mem2reg -dce -global-constprop -pointer-simplify -constprop -dce -func-inst -deadargelim -promote-dbg-pointer -norm-name /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.0.bc -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.1.bc -f -phase std-opt 
@I [XFORM-603] Inlining function 'ap_fixed_base<54, 31, false, (ap_q_mode)5, (ap_o_mode)3, 0>::operator<<' into 'hls::cast_IEEE754<unsigned char, float>' (/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/hls/hls_round.h:395).
@I [XFORM-603] Inlining function 'ap_fixed_base<1, 9, false, (ap_q_mode)5, (ap_o_mode)0, 0>::overflow_adjust' into 'ap_fixed_base<1, 9, false, (ap_q_mode)5, (ap_o_mode)0, 0>::ap_fixed_base<31, 31, false, (ap_q_mode)5, (ap_o_mode)3, 0>' ().
@I [XFORM-603] Inlining function '__hls_fptoui_float_i8' into 'krnl_sobel' (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:203).
@I [XFORM-603] Inlining function 'hls::cast_IEEE754<unsigned char, float>' into 'krnl_sobel' (/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/lib_floatconversion.cpp:47->/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:203).
@I [XFORM-603] Inlining function 'fp_struct<float>::mantissa' into 'krnl_sobel' (/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/hls/hls_round.h:392->/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/lib_floatconversion.cpp:47->/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:203).
@I [XFORM-603] Inlining function 'fp_struct<float>::expv' into 'krnl_sobel' (/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/hls/hls_round.h:395->/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/lib_floatconversion.cpp:47->/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:203).
@I [XFORM-603] Inlining function 'fp_struct<float>::expv' into 'krnl_sobel' (/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/hls/hls_round.h:400->/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/lib_floatconversion.cpp:47->/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:203).
@I [XFORM-603] Inlining function 'fp_struct<float>::__signbit' into 'krnl_sobel' (/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/hls/hls_round.h:402->/wrk/2016.sub/2016.1_sdaccel/continuous/2016_05_24_1570644/src/products/hls/hls_lib/src/lib_floatconversion.cpp:47->/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:203).
@I [HLS-100] Command           transform returned 0; 2.97 sec.
@I [HLS-0] Std xform time: 2 seconds per iteration
@I [HLS-100] Execute           is_encrypted /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.1.bc 
@I [HLS-100] Command           is_encrypted returned 0; 0 sec.
@I [HLS-100] Execute           ap_eval exec llvm-dis -show-annotations /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.1.bc -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.1.ll -f 
@I [HLS-100] Command           ap_eval returned 0; 0.78 sec.
@I [HLS-111] Finished Standard Transforms Time (s): cpu = 00:00:42 ; elapsed = 00:00:45 . Memory (MB): peak = 2007.113 ; gain = 1668.133 ; free physical = 993 ; free virtual = 112781
@I [HLS-10] Checking synthesizability ...
@I [HLS-0] syn check 1/2
@I [HLS-100] Execute           transform -hls -syn-check -check-rec-only -disaggr -scalarrepl -norm-name -dce -mem2reg -instcombine -function-uniquify -directive-preproc -mem2reg -dse -dce -auto-rom-infer -dce -array-normalize -instcombine -dce -array-seg-normalize -instcombine -dce -array-flatten -instcombine -dce -array-burst -dce -deadargelim -promote-global-argument -simplifycfg -mem2reg -globaldce -resolve-double-ptr -dce -deadargelim -dce -instcombine -function-inline -globaldce -dce -doublePtrSimplify -doublePtrElim -dce -doublePtrSimplify -promote-dbg-pointer -dce -scalarrepl -dse -adse -instcombine -ptrLegalization -simplifycfg -dce -instcombine -pointer-simplify -ptrArgReplace -dce -instcombine -disaggr -scalarrepl -norm-name -dce -mem2reg -instcombine -ptrLegalization -simplifycfg -deadargelim -instcombine -dce -inst-simplify -function-uniquify -directive-preproc -mem2reg -dse -dce -globaldce /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.1.bc -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.2.prechk.bc -f 
@I [HLS-100] Command           transform returned 0; 1.05 sec.
@I [HLS-0] Syn check 1/2 time: 1 seconds per iteration
@I [HLS-0] syn check 2/2
@I [HLS-100] Execute           transform -syn-check /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.2.prechk.bc -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.2.bc -f -phase syn-check 
@I [HLS-100] Command           transform returned 0; 0.45 sec.
@I [HLS-0] Syn check 2/2 time: 0 seconds per iteration
@I [HLS-111] Finished Checking Synthesizability Time (s): cpu = 00:00:43 ; elapsed = 00:00:46 . Memory (MB): peak = 2007.113 ; gain = 1668.133 ; free physical = 986 ; free virtual = 112781
@I [HLS-0] Compiler optimizing ...
@I [HLS-0] Share syncheck's 1.bc for syn flow: copy /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.g.1.bc to /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.1.bc
@I [HLS-0] presyn 1...
@I [HLS-100] Execute           transform -hls -tmp /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db -type-info -function-uniquify -directive-preproc -mem2reg -dse -dce -disaggr -scalarrepl -norm-name -deadargelim -mem2reg -instcombine -dce -auto-rom-infer -dce -function-uniquify -resource-proc -simplifycfg -mem2reg -globaldce -resolve-double-ptr -dce -deadargelim -dce -instcombine -clib-intrinsic-prepare -dce -func-buffer -dce -array-normalize -func-legal -instcombine -gvn -constprop -dce -ptrArgReplace -mem2reg -instcombine -dce -array-seg-normalize -deadargelim -instcombine -dce -pointer-simplify -dce -port-alignment -dce -interface-preproc -data-pack -instcombine -dce -basicaa -aggr-aa -aggrmodref-aa -aggr-aa -gvn -gvn -basicaa -aggr-aa -aggrmodref-aa -aggr-aa -dse -adse -adce -loop-simplify -indvars -instcombine -gvn -loop-simplify -mem2reg -dce -simplifycfg -find-region -instcombine -auto-loop-pipeline -inst-simplify -interface-preproc -indvars -auto-loop-unroll -loop-simplify -loop-bound -xunroll -constprop -instcombine -simplifycfg -indvars -simplifycfg -dce -globaldce -attach-range -gvn -inst-simplify -constprop -simplifycfg -dce -pointer-simplify -dce -globalopt -constprop -dce -array-promote -constprop -instcombine -dce -ptrArgReplace -mem2reg -instcombine -simplifycfg -dce -auto-par -instcombine -dce -array-transform-check -array-reshape -instcombine -simplifycfg -dce -ptrArgReplace -deadargelim -mem2reg -instcombine -simplifycfg -dce -indvars -loop-simplify -loop-bound -xunroll -constprop -instcombine -simplifycfg -indvars -simplifycfg -dce -globaldce -duplicate-dataflow-processes -globaldce -array-partition -instcombine -simplifycfg -dce -ptrArgReplace -global-constprop -deadargelim -mem2reg -func-legal -instcombine -dce -global-constprop -deadargelim -mem2reg -instcombine -simplifycfg -dce -globalopt -constprop -dce -array-promote -constprop -instcombine -dce -ptrArgReplace -mem2reg -instcombine -simplifycfg -dce -mem-intrinsic-preproc -dce -global-privatize -mem2reg -globaldce -promote-global-argument -ptrArgReplace -mem2reg -instcombine -dce -globalopt -mergereturn -simplify-global-access -mem2reg -dce -pointer-simplify -dce -functionattrs -basicaa -aggr-aa -aggrmodref-aa -aggr-aa -gvn -gvn -basicaa -aggr-aa -aggrmodref-aa -aggr-aa -dse -adse -adce -inst-simplify -dce -norm-name -function-inline -globaldce -func-inst -constprop -instcombine -simplifycfg -dce -func-legal -dce -loop-bound -arraycheck -bitwidthmin -on-by-dataflow -loop-delete -instcombine -simplifycfg -globaldce -dce -gvn -deadargelim -dce -loop-simplify -clean-region -simplifycfg -propagate-stable-arguments -loop-stream -instcombine -simplifycfg -dce -globaldce -stream-intrinsic-preproc -dce -check-ap-stream -loop-simplify -eliminate-keepreads -extract-dataflow-in-loop -loop-simplify -dce -gvn -deadargelim -dse -check-dataflow-syntax -legalize-stream-variable -legalize-global -legalize-global-1 -extract-subproc -dce -dead-channel-elimination -canonicalize-gep -globaldce -dce -gvn -deadargelim -scalar-propagation -deadargelim -globaldce -mem2reg -check-dataflow-channels -function-stream -dce -globaldce -prop-fifo-spec -internal-stream-gen -canonicalize-gep -globaldce -dce -gvn -deadargelim -mergereturn -indvars -loop-simplify -instcombine -array-stream -array-seg-normalize -array-partition -func-legal -instcombine -simplifycfg -dce -bundle-memfifo-ops -deadargelim -function-uniquify -directive-preproc -mem2reg -dse -dce -group-axi-access -licm -simplifycfg -dce -loop-delete -norm-name /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.1.bc -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.1.tmp.bc -f 
@I [XFORM-502] Unrolling all sub-loops inside loop 'Loop-5.2' (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:134) in function 'krnl_sobel' for pipelining.
@I [XFORM-502] Unrolling all sub-loops inside loop 'Loop-8.2' (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:182) in function 'krnl_sobel' for pipelining.
@I [XFORM-501] Unrolling loop 'Loop-5.2.1' (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:141) in function 'krnl_sobel' completely.
@I [XFORM-501] Unrolling loop 'Loop-5.2.2' in function 'krnl_sobel' completely.
@I [XFORM-501] Unrolling loop 'Loop-5.2.2.1' in function 'krnl_sobel' completely.
@I [XFORM-501] Unrolling loop 'Loop-5.2.3' in function 'krnl_sobel' completely.
@W [XFORM-503] Cannot unroll loop 'Loop-5.2.4' in function 'krnl_sobel' completely: variable loop bound.
@W [XFORM-503] Cannot unroll loop 'Loop-5.2.5' in function 'krnl_sobel' completely: variable loop bound.
@I [XFORM-501] Unrolling loop 'Loop-8.2.1' (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:189) in function 'krnl_sobel' completely.
@I [XFORM-501] Unrolling loop 'Loop-8.2.2' in function 'krnl_sobel' completely.
@I [XFORM-501] Unrolling loop 'Loop-8.2.2.1' in function 'krnl_sobel' completely.
@I [XFORM-501] Unrolling loop 'Loop-8.2.3' in function 'krnl_sobel' completely.
@W [XFORM-503] Cannot unroll loop 'Loop-8.2.4' in function 'krnl_sobel' completely: variable loop bound.
@W [XFORM-503] Cannot unroll loop 'Loop-8.2.5' in function 'krnl_sobel' completely: variable loop bound.
@I [XFORM-102] Partitioning array '.cast.i.1' automatically.
@I [XFORM-102] Partitioning array '.cast.i.2' automatically.
@I [XFORM-102] Partitioning array '.cast.i.3' automatically.
@I [XFORM-102] Partitioning array '.cast.i.4' automatically.
@I [XFORM-102] Partitioning array '.cast.i.5' automatically.
@I [XFORM-102] Partitioning array '.cast.i.6' automatically.
@I [XFORM-102] Partitioning array '.cast.i.7' automatically.
@I [HLS-100] Command           transform returned 0; 54.26 sec.
@I [HLS-0] Presyn 1 time: 54 seconds per iteration
@I [HLS-0] presyn 2
@I [HLS-100] Execute           transform -hls -keep-callgraph -scalarrepl -mem2reg -port-alignment -attach-range -dce -pipe-mux-gen -indvars -loop-bound -inst-simplify -instcombine -dce -merge-array-access -mem2reg -dce -clean-region -mergereturn -if-conv -instcombine -dce -constprop -basicaa -aggr-aa -aggrmodref-aa -aggr-aa -gvn -gvn -basicaa -aggr-aa -aggrmodref-aa -aggr-aa -dse -adse -adce -scalarrepl -mem2reg -global-constprop -deadargelim -deadargelim -instcombine -dce -simplifycfg -ptrArgReplace -mem2reg -function-inline -globaldce -mem2reg -instcombine -dce -expr-balance -instcombine -dce -bitwidthmin -interface-preproc -directive-preproc -inst-rectify -instcombine -dce -functionattrs -constprop -instcombine -bit-constprop -simplify-global-access -globalopt -globaldce -inst-simplify -instcombine -elimdeaddata -dce -loop-delete -simplifycfg -loop-simplify -auto-burst -norm-name /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.1.tmp.bc -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.2.bc -f -phase presyn 
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 25 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 91 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 5 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 5 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock from (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:203:62) to (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:182:31) in function 'krnl_sobel'... converting 4 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 25 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 47 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 91 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 5 basic blocks.
@I [XFORM-401] Performing if-conversion on hyperblock in function 'krnl_sobel'... converting 5 basic blocks.
@I [XFORM-11] Balancing expressions in function 'krnl_sobel' (/proj/picasso/pourya/playground/edge_detection/src/krnl_sobelfilter_pipelined_asyncmem.cl:46:31)...12 expression(s) balanced.
@I [HLS-100] Command           transform returned 0; 41.94 sec.
@I [HLS-0] Presyn 2 time: 41 seconds per iteration
@I [HLS-100] Execute           is_encrypted /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.2.bc 
@I [HLS-100] Command           is_encrypted returned 0; 0.01 sec.
@I [HLS-100] Execute           ap_eval exec llvm-dis -show-annotations /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.2.bc -o /proj/picasso/pourya/playground/edge_detection/edgedetection_example/impl/kernels/krnl_sobel/krnl_sobel/solution_OCL_REGION_0/.autopilot/db/a.o.2.ll -f 
@I [HLS-100] Command           ap_eval returned 0; 1.42 sec.
@I [HLS-111] Finished Pre-synthesis Time (s): cpu = 00:02:20 ; elapsed = 00:02:24 . Memory (MB): peak = 2007.113 ; gain = 1668.133 ; free physical = 368 ; free virtual = 111698
@I [HLS-0] build ssdm
